9940
9940
9960
9960
9960
9960
9980
10000
10010
10020
10020
10010
9980
9980
9990
9990
9970
9950
9940
9920
9920
9930
9930
9910
9900
9910
9930
9960
9950
9930
9920
9920
9930
9950
9960
9950
9940
9910
9900
9910
9910
9910
9910
9910
9910
9920
9910
9930
9920
9920
9910
9890
9870
9860
9840
9820
9820
9800
9830
9810
9810
9820
9830
9810
9810
9820
9830
9840
9820
10000
10000
9980
9980
9950
9920
9920
9920
9910
9930
9920
9930
9920
9910
9940
9950
9950
9970
9980
9970
9980
9960
9970
9980
9950
9940
9940
9920
9920
9930
9930
