9650
9660
9660
9640
9640
9630
9610
9600
9600
9620
9630
9650
9670
9680
9700
9710
9710
9740
9730
9700
9670
9650
9620
9610
9580
9570
9560
9530
9520
9530
9550
9550
9550
9560
9590
9620
9670
9710
9740
9750
9750
9770
9800
9810
9810
9790
9760
9740
9730
9720
9730
9720
9720
9710
9700
9700
9690
9700
9700
9690
9700
9720
9740
9780
9800
9810
9820
9810
9800
9810
9800
9660
9650
9640
9650
9630
9630
9620
9620
9600
9580
9570
9560
9570
9600
9640
9660
9690
9700
9720
9730
9740
9750
9760
9740
9710
9700
9680
9660
9660
