10010
9990
9980
9940
9930
9950
9970
10020
10040
10040
10000
9970
9990
9940
9890
9840
9800
9730
9710
9680
9680
9740
9750
9770
9800
9850
9890
9940
9980
10010
10070
10030
9990
10060
10080
10060
10060
10060
10050
10060
9990
10000
9980
9880
9850
9840
9790
9730
9680
9660
9690
9670
9690
9700
9700
9680
9670
9710
9750
9790
9790
9800
9820
9860
9910
9980
10000
9990
9990
9990
10020
10040
9980
9980
9970
9960
9990
10000
10010
9940
9940
9940
10000
9980
9960
9910
9890
9880
9850
9880
9870
9880
9900
9920
9980
10010
10020
10070
10070
10100
