9100
9080
9060
9100
9140
9170
9130
9110
9110
9090
9100
9190
9300
9360
9440
9480
9570
9650
9670
9700
9750
9710
9670
9620
9580
9580
9530
9530
9530
9540
9500
9530
9550
9570
9580
9570
9590
9630
9700
9710
9720
9700
9660
9620
9590
9590
9550
9490
9410
9400
9420
9400
9400
9410
9430
9400
9380
9390
9390
9370
9360
9360
9380
9450
9460
9490
9530
9510
9540
9550
9570
9570
9520
9460
9420
9410
9380
9390
9260
9220
9190
9180
9180
9150
9150
9130
9140
9150
9180
9200
9200
9210
9210
9230
9240
9230
9190
9140
9140
9130
